,file,model,num_categories,max_features,test_set,test_f1_macro,accuracy
128,merged_edited_data.csv,MultinomialNB,10,5000,0.5,0.8185781353097976,0.8605166051660517
129,merged_edited_data.csv,GaussianNB,10,5000,0.25,0.5631420069697877,0.5663716814159292
130,merged_edited_data.csv,ComplementNB,10,5000,0.25,0.8686463089425895,0.8746312684365781
131,merged_edited_data.csv,MultinomialNB,10,5000,0.25,0.8592448267491584,0.8864306784660767
132,merged_edited_data.csv,GaussianNB,10,5000,0.1,0.5418074864131487,0.5313653136531366
133,merged_edited_data.csv,ComplementNB,10,5000,0.1,0.8836801886842327,0.8634686346863468
134,merged_edited_data.csv,MultinomialNB,10,5000,0.1,0.8688108139195097,0.8745387453874539
135,merged_edited_data.csv,GaussianNB,19,1000,0.5,0.3337886556687043,0.4166666666666667
136,merged_edited_data.csv,ComplementNB,19,1000,0.5,0.4933486803686188,0.6816666666666666
137,merged_edited_data.csv,MultinomialNB,19,1000,0.5,0.4326431068415535,0.6744444444444444
138,merged_edited_data.csv,GaussianNB,19,1000,0.25,0.35853758364814187,0.44555555555555554
139,merged_edited_data.csv,ComplementNB,19,1000,0.25,0.49671226647284167,0.6977777777777778
140,merged_edited_data.csv,MultinomialNB,19,1000,0.25,0.473527062480481,0.7033333333333334
141,merged_edited_data.csv,GaussianNB,19,1000,0.1,0.38156389228426907,0.46111111111111114
142,merged_edited_data.csv,ComplementNB,19,1000,0.1,0.48796119868095683,0.6944444444444444
143,merged_edited_data.csv,MultinomialNB,19,1000,0.1,0.49348579074130916,0.7027777777777777
144,merged_edited_data.csv,GaussianNB,19,2000,0.5,0.3159535400709084,0.40555555555555556
145,merged_edited_data.csv,ComplementNB,19,2000,0.5,0.5238947606125542,0.6883333333333334
146,merged_edited_data.csv,MultinomialNB,19,2000,0.5,0.4231893771790306,0.6627777777777778
147,merged_edited_data.csv,GaussianNB,19,2000,0.25,0.3344382809043189,0.4111111111111111
148,merged_edited_data.csv,ComplementNB,19,2000,0.25,0.5598996512989685,0.7188888888888889
149,merged_edited_data.csv,MultinomialNB,19,2000,0.25,0.4518432356355717,0.6822222222222222
150,merged_edited_data.csv,GaussianNB,19,2000,0.1,0.34440889803625874,0.4305555555555556
151,merged_edited_data.csv,ComplementNB,19,2000,0.1,0.5136767204380822,0.6972222222222222
152,merged_edited_data.csv,MultinomialNB,19,2000,0.1,0.4554321177953851,0.6916666666666667
153,merged_edited_data.csv,GaussianNB,19,5000,0.5,0.33196447663652734,0.4338888888888889
154,merged_edited_data.csv,ComplementNB,19,5000,0.5,0.541887846917089,0.7
155,merged_edited_data.csv,MultinomialNB,19,5000,0.5,0.40534818573111875,0.6511111111111111
156,merged_edited_data.csv,GaussianNB,19,5000,0.25,0.34279517491539124,0.4255555555555556
157,merged_edited_data.csv,ComplementNB,19,5000,0.25,0.5702357094740494,0.7233333333333334
158,merged_edited_data.csv,MultinomialNB,19,5000,0.25,0.43540733480734484,0.6711111111111111
159,merged_edited_data.csv,GaussianNB,19,5000,0.1,0.3004231439387896,0.40555555555555556
160,merged_edited_data.csv,ComplementNB,19,5000,0.1,0.5318633036547262,0.7083333333333334
161,merged_edited_data.csv,MultinomialNB,19,5000,0.1,0.43180119737568556,0.6722222222222223
