,file,model,num_categories,max_features,test_set,test_f1_macro,accuracy
117,merged_edited_data_sents.csv,GaussianNB,10,2000,0.5,0.29767251241722054,0.2985379818014518
118,merged_edited_data_sents.csv,ComplementNB,10,2000,0.5,0.5120540407887098,0.6467641345465699
119,merged_edited_data_sents.csv,MultinomialNB,10,2000,0.5,0.5646656066184651,0.6539208669870157
120,merged_edited_data_sents.csv,GaussianNB,10,2000,0.25,0.2803033172983164,0.28309988753706167
121,merged_edited_data_sents.csv,ComplementNB,10,2000,0.25,0.5151906027454548,0.6479910029649321
122,merged_edited_data_sents.csv,MultinomialNB,10,2000,0.25,0.5726858429563222,0.6602596871485533
123,merged_edited_data_sents.csv,GaussianNB,10,2000,0.1,0.2752307042923058,0.2739585995399949
124,merged_edited_data_sents.csv,ComplementNB,10,2000,0.1,0.5162759384630118,0.6404293381037567
125,merged_edited_data_sents.csv,MultinomialNB,10,2000,0.1,0.5776817108869403,0.6585739841553795
126,merged_edited_data_sents.csv,GaussianNB,10,5000,0.5,0.3768058718732641,0.39152438400981493
127,merged_edited_data_sents.csv,ComplementNB,10,5000,0.5,0.5372076227758062,0.6686432880073612
128,merged_edited_data_sents.csv,MultinomialNB,10,5000,0.5,0.580843587942502,0.6756977814129435
129,merged_edited_data_sents.csv,GaussianNB,10,5000,0.25,0.3448971080336601,0.3585522952663327
130,merged_edited_data_sents.csv,ComplementNB,10,5000,0.25,0.5433765515913008,0.6737552397505367
131,merged_edited_data_sents.csv,MultinomialNB,10,5000,0.25,0.5937572717586318,0.6834679480625703
132,merged_edited_data_sents.csv,GaussianNB,10,5000,0.1,0.3346325182085034,0.34065934065934067
133,merged_edited_data_sents.csv,ComplementNB,10,5000,0.1,0.5440224096680291,0.6659851776130846
134,merged_edited_data_sents.csv,MultinomialNB,10,5000,0.1,0.5986213345791611,0.6795297725530284
135,merged_edited_data_sents.csv,GaussianNB,19,1000,0.5,0.1639555241537097,0.16829870572207084
136,merged_edited_data_sents.csv,ComplementNB,19,1000,0.5,0.31815974946103465,0.5372956403269755
137,merged_edited_data_sents.csv,MultinomialNB,19,1000,0.5,0.4095360133196624,0.5487908719346049
138,merged_edited_data_sents.csv,GaussianNB,19,1000,0.25,0.16100931930727191,0.16365803814713897
139,merged_edited_data_sents.csv,ComplementNB,19,1000,0.25,0.31777836805755694,0.5372956403269755
140,merged_edited_data_sents.csv,MultinomialNB,19,1000,0.25,0.42200039353012736,0.5539850136239782
141,merged_edited_data_sents.csv,GaussianNB,19,1000,0.1,0.1471141837328102,0.14814814814814814
142,merged_edited_data_sents.csv,ComplementNB,19,1000,0.1,0.3033221968863239,0.5295870583226905
143,merged_edited_data_sents.csv,MultinomialNB,19,1000,0.1,0.42019229993317014,0.5521498510004257
144,merged_edited_data_sents.csv,GaussianNB,19,2000,0.5,0.2175756544059375,0.23841961852861035
145,merged_edited_data_sents.csv,ComplementNB,19,2000,0.5,0.35764411113614775,0.5679070163487738
146,merged_edited_data_sents.csv,MultinomialNB,19,2000,0.5,0.4480777605173824,0.5810200953678474
147,merged_edited_data_sents.csv,GaussianNB,19,2000,0.25,0.20029375765072224,0.20921321525885558
148,merged_edited_data_sents.csv,ComplementNB,19,2000,0.25,0.3579505174960608,0.5681198910081744
149,merged_edited_data_sents.csv,MultinomialNB,19,2000,0.25,0.4612256102153654,0.5860865122615804
150,merged_edited_data_sents.csv,GaussianNB,19,2000,0.1,0.18219008060240097,0.18773946360153257
151,merged_edited_data_sents.csv,ComplementNB,19,2000,0.1,0.34705193804963064,0.5627926777352065
152,merged_edited_data_sents.csv,MultinomialNB,19,2000,0.1,0.4591064456035873,0.581311196253725
153,merged_edited_data_sents.csv,GaussianNB,19,5000,0.5,0.2783369298978162,0.32995572207084467
154,merged_edited_data_sents.csv,ComplementNB,19,5000,0.5,0.3964232932582243,0.5940054495912807
155,merged_edited_data_sents.csv,MultinomialNB,19,5000,0.5,0.46440526366224893,0.6083957765667575
156,merged_edited_data_sents.csv,GaussianNB,19,5000,0.25,0.26523795674059,0.30168596730245234
157,merged_edited_data_sents.csv,ComplementNB,19,5000,0.25,0.4083290225759787,0.596900544959128
158,merged_edited_data_sents.csv,MultinomialNB,19,5000,0.25,0.48611551334777126,0.6177622615803815
159,merged_edited_data_sents.csv,GaussianNB,19,5000,0.1,0.2512752483709428,0.2784163473818646
160,merged_edited_data_sents.csv,ComplementNB,19,5000,0.1,0.39840949977929124,0.5940825883354619
161,merged_edited_data_sents.csv,MultinomialNB,19,5000,0.1,0.48229815519657376,0.6134525329927629
